0	-5,957286	-8,538728
1	-4,903588	-7,569018
2	-4,274504	-6,67056
3	-3,849684	-5,767478
4	-3,505296	-4,866237
5	-3,182541	-4,005396
6	-2,861974	-3,223249
7	-2,54385	-2,543892
9	-2,235606	-1,975471
10	-1,945255	-1,513911
11	-1,67868	-1,147888
12	-1,439061	-0,8629501
13	-1,227246	-0,644313
14	-1,042417	-0,4784309
15	-0,8827177	-0,3536781
16	-0,7457565	-0,2605118
17	-0,6289519	-0,191317
18	-0,5297537	-0,1401527
19	-0,4457702	-0,1024567
20	-0,3748326	-0,0747612
21	-0,315017	-0,05447235
22	-0,2646436	-0,03963013
23	-0,2222617	-0,02879944
24	-0,1866278	-0,02090836
25	-0,1566828	-0,01516037
26	-0,1315278	-0,01098557
27	-0,1104023	-0,007951355
28	-0,09266426	-0,005750275
29	-0,07777277	-0,004156494
30	-0,06527233	-0,003000641
31	-0,05477982	-0,002166748
32	-0,0459732	-0,001563263
33	-0,0385819	-0,001128387
34	-0,03237865	-0,0008132934
35	-0,02717259	-0,0005889892
36	-0,02280349	-0,0004257202
37	-0,01913685	-0,0002998352
38	-0,01605972	-0,0002311706
39	-0,01347737	-0,0001678467
40	-0,01131025	-0,0001037598
41	-0,009491565	-9,384155E-05
42	-0,007965319	-9,460449E-05
43	-0,006684493	-9,384155E-05
44	-0,005609627	-9,460449E-05
45	-0,0047076	-9,460449E-05
46	-0,003950618	-9,536743E-05
47	-0,003315359	-9,536743E-05
48	-0,00278225	-9,536743E-05
49	-0,002334865	-9,460449E-05
50	-0,001959419	-9,460449E-05
51	-0,001644345	-9,460449E-05
52	-0,001379935	-9,460449E-05
53	-0,001158042	-9,460449E-05
54	-0,0009718286	-9,460449E-05
55	-0,0008155588	-9,460449E-05
56	-0,0006844172	-9,460449E-05
57	-0,000574363	-9,460449E-05
58	-0,0004820054	-9,460449E-05
59	-0,0004044989	-9,460449E-05
60	-0,0003394554	-9,460449E-05
61	-0,000284871	-9,460449E-05
62	-0,0002390638	-9,460449E-05
63	-0,0002006224	-9,460449E-05
64	-0,0001683623	-9,460449E-05
65	-0,0001412896	-9,460449E-05
66	-0,0001185703	-9,460449E-05
67	-9,950417E-05	-9,460449E-05
68	-8,350392E-05	-9,460449E-05
